,filt_42,filt_152
 Pl,0.011059029984315813,0.006595377370073728
l? ,0.01487032629083842,0.004036321310559287
taf,0.02416548651703836,0.0012331387514005537
had,0.015702331437020968,0.010045026161734171
d I,0.022916915597222195,0.006142076054793718
rtv,0.005358593647970873,0.0
8 i,0.001126282848417759,0.0
Mun,0.009542393682943944,0.0028316628857760033
Arb,0.024346964834204503,0.0027471940965648283
ts.,0.0014040122594451531,0.021562129111650088
äut,0.00639564759330824,0.01099924640064793
: B,0.03110977460940679,0.0016359873116016388
Tju,0.03887682408094406,0.0006156576564535499
wüh,0.012661803670672944,0.0
h d,0.009878880951312648,0.004610461636192767
›Le,0.0,0.0
örd,0.009108193460098632,0.0124900860913947
zii,0.0032394896261394024,0.000554264523088932
gas,0.019251300867556262,0.001364610632523321
kal,0.017188818604525553,0.007129990301486215
ne:,0.006082346553311628,0.00017217853490044088
ßkl,0.0,0.00040426067425869405
lii,0.008283432839172227,0.014055948970573289
", 1",0.0,0.0
rnc,0.0,0.0
–« ,0.006471681741706835,0.016847116510578356
ält,0.016704371887796124,0.006677432963886759
s  ,0.0034067262650320403,0.0
anu,0.006203672432194354,0.012847912928986328
iät,0.0006295353440301758,0.0
rff,0.01148454731123315,0.0013765209975341957
pax,0.007247329689562321,0.0
Sen,0.021264099431250037,0.012947454432853394
ecc,0.00048502208665013313,0.0
 Öl,0.0,0.0
deh,0.0191948224961672,0.006644889594245723
 t.,0.0,0.18404188255469003
k m,0.006372893302954174,0.0031388373222991663
Lös,0.004745169516859783,0.00018289254512637854
ysm,0.0,0.0
gum,0.0032209510413499978,0.0011427148173634822
Fau,0.00864811517628065,0.0009836174237231414
Nai,0.0,0.0
Gam,0.0,0.0
x b,0.0,0.02298798132687807
mo ,0.003310589585453272,0.012133651413023472
",»F",0.0,0.0
dts,0.006720050438788944,0.0014719310826782522
et;,0.0033279521877385594,0.0007223315200810268
 bä,0.010448636668828643,0.00019734181979721462
An-,0.0,0.03490354418754578
"st,",0.045290521411232805,0.002176690862469789
Vor,0.030035335289400066,0.005870028794397737
lt-,0.005973404382958132,0.0
Sha,0.008304012008011341,0.0010731691727414727
l n,0.007636366667685326,0.0013209393836331328
".s,",0.0,0.11577858030796051
n Z,0.012624648795924207,0.014830665080515044
tth,0.02704627573904064,0.0
obg,0.019381569276253383,0.0001823896790544192
äne,0.022254443535130803,0.007896383564835458
wus,0.00023728228406980634,0.0
-Of,0.03329881428120037,0.0026421526296568723
 ›k,0.0,0.0
il?,0.0,0.0
lrü,0.0,0.0
g; ,0.0030621606463754523,0.0027453165075264577
otu,0.0,0.0
Müd,0.00909301435011764,0.0
zwo,0.0,0.0009491958522370883
if ,0.00885109637125299,0.00784689708259599
ête,0.009618231025524438,0.00014407336711883545
In-,0.0,0.011877527460455894
ls?,0.0,0.0
ei:,0.0017946198847560233,0.0042601898312568665
o J,0.0,0.022969155013561247
hef,0.024648581988843104,0.006116992392120524
"m),",0.08655758798122407,0.01263975091278553
kfl,0.0,0.0
dün,0.020148918374764676,0.00286785326898098
"lh,",0.0,0.0
"b, ",0.049069445154039576,0.0009600621427299156
tue,0.03210307679708219,0.0017812284579526425
ruh,0.01300946686041465,0.006192025595184214
»Uh,0.0358390137553215,0.0
il:,0.0,0.0
ayi,0.003521757200360298,0.045546066015958786
b U,0.0,0.0
ra;,0.0,0.0
fch,0.047546687935079844,0.0
Kop,0.013931739732617557,0.0049588756559387544
req,0.0014109350042417646,0.0033346037846058605
uzz,0.001352336024865508,0.004632417857646942
"nn,",0.05171671630256192,0.0050340905662459275
tfo,0.0025745541322976353,0.0
"uë,",0.0,0.0
  a,0.08535936176776886,0.0010275153676047922
erJ,0.010861321538686752,0.0
-l',0.0,0.0
küß,0.04154486292751417,0.0022554813352014336
bro,0.016615112733450673,0.002405997126722935
4 L,0.03029969334602356,0.0
eit,0.02108413531963697,0.00669599292361745
l's,0.022305049002170563,0.0004416131880134344
unü,0.016711803754010508,0.016435799729679863
 D.,0.0,0.0
lg ,0.035974262729287144,0.010032267048954964
xt ,0.018264988553710282,0.004546044394373894
koa,0.01856844499707222,0.0
y J,0.0,0.0
"
Di",0.0,0.0
tei,0.02958772693696698,0.008641883767395454
tja,0.0006746132858097553,0.004391198356946309
"›I,",0.0,0.0
eu-,0.00046361338657637435,0.0
gul,0.026090752672065388,0.0216080749576742
üte,0.023481721502127798,0.0073785969802980965
! U,0.005304982237604975,0.004589353255928924
Joh,0.023864811493290797,0.004275556653738022
hu ,0.009812044212594628,0.008395250620586532
ab!,0.0,0.0
»Om,0.036085310578346255,0.0
24 ,0.000983927066304854,0.006963296660355159
hsk,0.0,0.06538440080152617
»we,0.02727357539526351,0.020638004945152822
»rä,0.0,0.0
ein,0.025173102815825448,0.012141631619003362
afz,0.001209816148164808,0.006517695023904781
iog,0.010634011588990688,0.025132631417363882
»bö,0.0,0.0
eiv,0.026625101862009615,0.008871796075254679
« ä,0.0035248813421829886,0.0056070583346097365
ngä,0.03912245531876882,0.0025229425712799034
vom,0.016285136014109382,0.005591505424378197
Dar,0.006285866868585269,0.03187509299453905
18.,0.003480158746242523,0.011993802338838577
agh,0.0,0.0
  G,0.00360363252736904,0.0039379433901221665
sup,0.0018031106640895207,0.010015548827747503
ske,0.02721102320189987,0.015850296276039445
rre,0.0218894371795164,0.02208477469821688
ufp,0.009403803344217263,0.017120673786848783
tod,0.003759921994060278,0.0
 où,0.0011289222165942192,0.0
tsk,0.013116664377117433,0.0005339412921879055
; i,0.004887305724325752,0.002007507204290826
 wh,0.0,0.0
rgl,0.01423324818026365,0.005536353065758856
epl,0.006751878810894635,0.0016950675002906633
sgü,0.0,0.0
Til,0.0,0.010977964316095625
Cal,0.006023213267326355,0.0
che,0.013287208965403816,0.005294630334847703
 –‹,0.00917325062411172,0.001272394587951047
»le,0.03578329718272601,0.0
can,0.0358488142490387,0.0
m ä,0.017611405837293394,0.004176246787116317
mza,0.022330526262521744,0.007215819321572781
c'e,0.0057252228260040285,0.0
ht:,0.009352956008831714,0.0015403937661286557
' D,0.02748868465423584,0.0
h S,0.0066493768864404,0.003930034601950938
iec,0.012807114549666395,0.004623811926981232
é s,0.0129092363640666,0.0
; H,0.014537535023312861,0.0033662508309741193
»Tu,0.0,0.0
it),0.009909012044469515,0.0
h-i,0.0,0.0
Gor,0.0447732238098979,0.0
dig,0.015865898906019228,0.008358915319120424
mru,0.0,0.0
chi,0.017247853414547196,0.005629840300549063
wät,0.0009896516461264002,0.0
ich,0.01140943666183507,0.003542225307627177
rza,0.004255848018460554,0.025837765982503008
", 5",0.0,0.0
 kr,0.025805959538178987,0.004996790089357355
mlu,0.006767945357650105,0.04187524536219253
 mi,0.027932976955875197,0.005578257753743647
ir ,0.016797295888653748,0.027696582952142744
stö,0.02331286942834126,0.011433410470349235
m Ü,0.00922085442321582,0.004087050552981156
"ie,",0.12665680224115675,0.004688297436539373
. A,0.0028408498736297266,0.04903005861078065
i a,0.022142126178999168,0.007646658441829036
i E,0.00887782856499633,0.012843660627158197
trü,0.01859383970307644,0.005646332592498195
ltk,0.02585606276988983,0.00015248516865540296
Pfl,0.010251821628623882,0.01755327965984953
 Tü,0.025141339253366368,0.008278974116637982
Kai,0.04267038690582426,0.005215809053995392
f!.,0.013744684867560863,0.11648827325552702
rwo,0.029604666723533214,0.024955467937784193
Sit,0.021278273254152266,0.0061448406558283555
? G,0.015302125572864162,0.002797859671868776
abd,0.0,0.0
'am,0.0,0.0
é t,0.0,0.0
twi,0.01655474602896492,0.003861884120851755
uny,0.0,0.0013347844127565623
"Uh,",0.023892675836881,0.0
Sal,0.03164216005243361,0.007918221317231655
Pao,0.13153781443834306,0.0
"b«,",0.03087538853287697,0.00023165289894677699
"ud,",0.052044082719546095,0.001145576574624731
 »N,0.022166570061000302,0.032670695607874875
: k,0.0034902670553752352,0.0
pyt,0.026751359303792317,0.0
ttv,0.025974714779295027,8.441505269729532e-05
öni,0.014248425712070937,0.0029390578238006515
fäd,0.02151831053197384,0.0005524261388927699
geb,0.015019130711719123,0.006503396874980963
i I,0.017267453354886837,0.04495170160576149
-As,0.0052550627539555235,0.0
Fra,0.02180352650513889,0.0163553510390141
: t,0.04710282249884172,0.0002655174255117097
rg.,0.003947954357136041,0.018136854842305185
wäh,0.02459579598200409,0.004802257512982207
him,0.013464763718133816,0.0009344021961906878
– D,0.004710681965161927,0.030434991447950196
ie',0.048383389382312694,0.045062144690503673
hlü,0.008627224690985147,0.004732409595707398
he.,0.003614764410559547,0.025408274811500608
lal,0.0072868624702095985,0.0
avr,0.0,0.0
19 ,0.0,0.0
 r ,0.0,0.0
0 ü,0.0,0.0
ee.,0.0007318439117322365,0.02679729669665297
hm:,0.02384760589969422,0.0
b ö,0.0,0.0
anl,0.03565536520594882,0.006493881480285357
kno,0.022029641242697837,6.121462676674128e-05
dok,0.0,0.0
un ,0.013557215366425339,0.024836060692143027
ezw,0.013035930549614766,0.012785787959397898
"ma,",0.08046029016259126,0.013637358365856387
ug«,0.0,0.0
oab,0.012450022622942924,0.0
rtt,0.015016164934257342,0.002025429921394045
r?.,0.0,0.0
‹ H,0.0,0.03732811808586121
"  
",0.0,0.0
idl,0.007436236373281904,0.009755346258836133
»ac,0.0,0.0
!«.,0.00045979262462684086,0.1514494621327945
b L,0.025479033899803955,0.00038786866288218234
ubu,0.0016317556759244518,0.0001144486840961403
zu?,0.0034670872347695486,0.0
y h,0.011761989071965217,0.0
nef,0.027062946759397164,0.00691764323040843
mho,0.005751276738010347,0.0
bso,0.012447944873742558,0.00017007067799568176
..«,0.0,0.22297747220311845
sod,0.027472594522848903,0.0008576543297662976
Eh ,0.01902839674481324,0.0001452118158340454
dhi,0.0,0.0033805440180003643
äsc,0.015616688610836198,0.0024796759119323853
15 ,0.0,0.0
le ,0.012844111353986986,0.00623234794186801
llw,0.024115461167073936,0.0012232518717143182
as!,0.00014061324764043094,0.00211286055855453
"ad,",0.05806184920947999,0.0
Du.,0.0,0.0
ot!,0.0,0.0
Mik,0.04280997812747955,0.0
"lk,",0.08124637923648824,0.0
 Tz,0.0,0.0
n‹ ,0.00403478678448924,0.0
oud,0.0003195079043507576,0.0
ivr,0.023809486243408173,0.025439512313823798
z p,0.0,0.026142625448604424
t-;,0.0,0.0
Du!,0.0,0.0
le?,0.008524271599699637,0.0015101309514388309
**d,0.027611517054201277,0.23958809163283418
sig,0.008536711442376246,0.002366162483465612
ugt,0.02207057938508187,0.003401318712276984
", J",0.04368819827213884,3.44838947057724e-05
"l,«",0.011614928022027016,0.0
cet,0.0,0.0
leb,0.01648788394153059,0.0065128168971524064
C i,0.0015562104526907206,0.0
ß p,0.013175426423549652,0.0
c d,0.00823999879260858,0.0
Hei,0.030084461318216633,0.002842760908540605
nhu,0.0,0.0
rs),0.018551002722233534,0.0
sch,0.01234993840761546,0.005217616684445412
pfi,0.01634801576050417,0.007758737998828912
zuh,0.023090467248207975,0.009323312828950967
gdi,0.0,0.02001878768205643
y k,0.008477163190642992,0.0
Sec,0.0029433948608736196,0.0006833986068765322
as?,0.002945080705338173,0.03167640719367491
Je ,0.004092460818355903,0.07110882467047001
mod,0.014625633094350205,0.0023079156697563387
rz-,0.0028369891922920944,0.02706837374716997
adn,0.0055788138415664434,0.0
oso,0.02844757064612526,0.0058253394355150786
 tü,0.0053803399524779295,0.00027354284390514975
ln:,0.001056960504502058,0.0
M. ,0.0026556886732578278,0.00019797558585802713
rJü,0.010861321538686752,0.0
Jed,0.004414301342330873,0.02141289831924951
Whi,0.003497835248708725,0.0
e [,0.0,0.0
git,0.040716675974960835,0.011879548763058015
b T,0.0,0.0
lmb,0.04043393731117249,0.0
kmi,0.0,0.0
Da ,0.00529453647056233,0.020899835767858598
Kur,0.019245950956948556,0.0039061149077012493
i T,0.02071173241906695,0.009014833676837274
k) ,0.0,0.0
übn,0.02636859576838712,0.0
aso,0.04278024658560753,0.0
r O,0.027378160018100697,0.005782499083529916
oth,0.012632548289684237,0.0009011896310387541
eß;,0.04166344087570906,0.0013164262636564672
 Nb,0.0,0.0
r!!,0.0,0.0
ze;,0.027312261840471856,0.01594660423982602
leï,0.0,0.0
z k,0.006999996308287656,0.06656376423465239
: R,0.04663894255645573,0.0002523123403079808
dwo,0.0225994411418375,0.0005325636086816868
iz-,0.0,0.0
ca-,0.0,0.0
 ga,0.01366486730879979,0.022922869393124067
tka,0.008316137548536062,0.007695010397583246
rd;,0.0015110681299120188,0.0
xe ,0.021470319284906673,0.0
 »u,0.03322448516669481,0.009700113121652976
ödl,0.00958300125587858,0.0010959760076760994
Le ,0.011650431658262793,0.01673541753552854
›la,0.0,0.0
"*,«",0.0,0.0
" ,D",0.033202776312828065,0.002841496467590332
k ›,0.0,0.0
lüp,0.00997648007504529,0.011853369961803159
Osi,0.0005873580618451039,6.873384376780855e-05
rr?,0.0,0.0
eye,0.0,0.0
. e,0.010483241748362262,0.16470623678631252
s Ü,0.02168105388754758,0.002339813187402689
ena,0.01344375516138777,0.0043831392386501425
Lüt,0.027316445436692007,0.005371684279067047
- o,0.003949645906686783,0.0013803127221763134
oß ,0.02208619977659931,0.0048391740759308206
gho,0.002413336653262377,0.0
det,0.03276878346167964,0.007825244471670309
u.«,0.0008953479118645191,0.058229232827822365
nkc,0.0,0.0
h-u,0.0,0.00119995407294482
fna,0.021628494624746964,0.0007283140614163131
m R,0.020192991465275055,0.003266518213882795
 (o,0.0,0.0
lez,0.0,0.0
imw,0.0,0.0
? g,0.0,0.0
fäc,0.0,0.0
 kö,0.021139569242342768,0.014989032684034728
ß B,0.030140334740281105,0.0
v.«,0.014766103774309158,0.0053594749420881275
ekl,0.012511945028657873,0.0047388729425588754
n J,0.01972687960540058,0.0074782551961652885
‹ »,0.002657687895997377,0.059979452766128816
ids,0.039042460756670484,0.0033226009262235542
squ,0.0,0.0
h-e,0.006340171831349532,0.0
näs,0.005787225174052375,2.8187729185447097e-05
Gön,0.04642868936061859,0.0
esö,0.003474608917410175,0.0066768694669008255
äu ,0.0069787025451660155,0.0
»sü,0.0012260786024853587,0.0
rn ,0.013984394434163959,0.009851966011617821
emö,0.0007912695407867431,0.0
Man,0.018733435757651903,0.030633530651097664
hät,0.03041367064921475,0.006228691916980256
ymb,0.0,0.0
agm,0.0011515805490489583,0.0003944859781768173
xmü,0.0,0.0
ühn,0.0260117041438611,2.9779901659047163e-05
rrh,0.04262938248437075,0.008291501585128052
Nav,0.001445102709112689,9.263455649488606e-05
Blo,0.03779782930558378,0.003001105378974568
Här,0.027543526235967876,0.0027748453120390575
gfa,0.024408790711926746,0.002655893530223758
Lec,0.001300722656940872,0.002866720103404739
Kis,0.031171589063160355,0.012613304203841835
uum,0.0022661701465646424,0.0
 Wa,0.01901863591092526,0.02714237014227289
ßfä,0.005727025990684827,0.0029882790986448526
Amn,0.04780888045206666,0.002753727888836917
hsa,0.009351485006734538,0.00034676285042446487
uor,0.0008409635888205634,0.0
pf!,0.0002740484895184636,0.0017118657473474742
Lam,0.014022776155515799,0.007584165723528713
tau,0.013639840832438525,0.009228823425306079
»vo,0.05597426129194597,0.004333875161440422
'na,0.0,0.055828127264976504
–Ka,0.0,0.01227364968508482
Eßv,0.0,0.0
igo,0.05137099176645279,0.022214036559065183
Zul,0.01778658591210842,0.0025112667062785476
k u,0.00400761288062104,0.0018871651182371528
oft,0.03136340616541098,0.004136777455529721
t H,0.02372238955964705,0.008081202948083094
zap,0.0023410164518281817,0.021744430204853414
 -d,0.0,0.0
»Lo,0.015725004341220483,0.004422444850206375
ssz,0.0,0.035738177597522736
20.,0.0,0.05688633434474468
fmü,0.0,0.0
"24,",0.03808832913637161,0.012814680114388466
dfä,0.0,0.0
sbl,0.017835452532744968,0.0
ugb,0.0,0.0
htk,0.004749335630825071,0.002101474695584991
Nef,0.031621396978152916,0.004454261528735515
"""Wi",0.0,0.12330087423324584
wot,0.0,0.0
Jea,0.015243135604330084,0.0005367286291650751
gde,0.034819055179303345,0.0001534349143956647
"""Ei",0.0,0.09948084751764934
Alb,0.027946318765836104,0.00808967643284372
Gäh,0.0027151061221957207,0.0
inh,0.028703724823030147,0.0016796466460367269
mos,0.015213122140266933,0.0037930332364339847
Eve,0.0,0.0
Pot,0.0010387646965682507,0.0
enu,0.011490298699070645,0.005891398253637211
eha,0.017118789205714705,0.005204477479653339
esu,0.01573269120150173,0.004077777314639192
alä,0.00830163253288317,0.0
 ne,0.017082445394029953,0.012975531245898873
obl,0.02786163851574418,0.013873072074992316
vos,0.010564845202868033,0.009384297484788915
fat,0.03033680378769835,0.0
»Kö,0.0008083881693892181,0.003987600561231375
nbl,0.010562120838499398,0.0028978882147999477
tfi,0.041670551855349916,0.005477865431748797
Äh–,0.0,0.0
 sp,0.020405116335568876,0.027986317301304887
ckz,0.007916703682470445,0.006971339443569175
", G",0.041934832144902054,0.004757221508658703
"tc,",0.022256025671958925,0.0
ädr,0.010150311142206192,0.0059254072606563565
bän,0.007225976845105872,0.000716945644408623
idr,0.001040363876039491,0.007087422260905013
a-m,0.0,0.0
mel,0.02917185962362194,0.005973558038462572
h-m,0.0,0.0
mkö,0.0,0.0
r«;,0.0,0.0
Idi,0.007492436406513055,0.0
l´I,0.0,0.0
o! ,0.018145242437000247,0.03546821574370066
Näc,0.004347119240030166,0.0020032305638456056
nsa,0.04225269470630245,0.007955989851102551
e!),0.03428497165441513,0.0
ßkn,0.02337095607072115,0.0
muc,0.0,0.000182260698436395
97 ,0.0,0.0011987078469246626
: G,0.007531968131661415,0.0
? k,0.005404678732156753,0.00012651383876800538
 Ap,0.019337334342616246,0.030998120290710578
auw,0.004581335844704881,0.0018807249860121654
-Cr,0.019866551420328997,0.0399668911324205
z ö,0.0,0.0011525099398568273
", g",0.04412736290634431,0.0031394455283737686
snu,0.0056109411900656095,0.0011758382121721904
nbr,0.01932415262049066,0.0023921338238249547
Hak,0.029536113736685365,0.0
? s,0.008009102945733402,0.0019694165223174626
sor,0.01890388849151384,0.012439558679880594
npl,0.001104555064860809,0.003651649958859101
th ,0.006553250287349026,0.0018218045074824996
-Bi,0.0,0.0
ümi,0.0,0.0
uen,0.017922268254384026,0.016767157531179362
ut;,0.00042672223538498986,0.0
 nö,0.020483139231887267,0.007476382156299358
baz,0.00013671501073986292,0.0
l w,0.016652917316814442,0.010696199815348782
uf),0.0,0.0
cly,0.0,0.0
ßzi,0.0,0.0
...,0.0046636835636545805,0.24410555585033641
Drü,0.01237700577854602,0.003521643537728213
g M,0.01814174094414782,0.009461262607060018
»hi,0.0676326962808768,0.0
ldo,0.010164551933606466,0.05765405247608821
Cor,0.009345841880601186,0.00710128999959964
län,0.013026356685716807,0.009094412780303684
nt!,0.0025607298438747724,0.006564663412670295
« N,0.002364287950984834,0.016062349284496763
o s,0.03179223307312543,0.005037102611225621
 Zö,0.0211765983969801,0.005976301223401808
n p,0.01866122298302156,0.02526238511867739
h Z,0.02574373498926154,0.02942913798324298
New,0.023021172732114792,0.0034809529315680265
ssè,0.0,0.0
" ""M",0.0003611398084710042,0.06217161359058486
›od,0.004015433136373758,0.0
bzi,0.010362014398560859,0.00021813935600221158
"eß,",0.10557392021824777,0.011835249431760318
 ea,0.024215819003681343,0.008533065517743429
 -f,0.038868196308612823,0.0
  T,0.04479806342472633,0.0
o-Ü,0.0007194019854068756,0.017094905488193035
owl,0.0,0.005058020818978548
",de",0.0839635670185089,0.0
d'a,0.0,0.0
6 U,0.0,0.0
"""De",0.0,0.003220793791115284
v-u,0.0,0.005726713687181473
r r,0.022205364720533586,0.021017602691753273
Ska,0.028069852851331234,0.0
höh,0.014275182048712014,0.0076222449181480205
ldc,0.0,0.0
hsc,0.005162711437151302,0.0018633712752489373
Evo,0.03416336245006985,0.0004417565133836534
u o,0.008935989094646397,0.012892044750293968
Luc,0.002230979185696924,0.013558896695030853
bal,0.028163281331118825,0.003270639513812624
zzi,0.027553807944059372,0.030811619013547897
Sei,0.019818843622829128,0.04130891650563699
nze,0.012889531282259057,0.1235189379211399
waa,0.0007654516375623643,0.0
a C,0.022617441560963496,7.385896135340718e-05
tiu,0.004101277678273618,4.53564343843027e-05
mbr,0.02698816912358298,0.00016889537629835745
wol,0.040305640194981396,0.01069007362152806
dun,0.013303948094367718,0.004894743567952807
eyd,0.0,0.0
Tum,0.006834848300338938,0.0
i- ,0.0028139740228652955,0.0
"t, ",0.04949089724228557,0.0025000785832535364
", '",0.056649778969585896,0.024655941873788834
pto,0.004594026553604635,0.004276870226021856
 oh,0.05342740268420192,0.003238931211053444
zne,0.011160885782114096,0.10262986831367016
Hem,0.029852117902399705,0.000161559124762789
ä –,0.0,0.0
fa.,0.0037106558059652648,0.04291492203871409
em ,0.029978732390812,0.009018033717266
 ve,0.02270712659146868,0.016273210982929363
ß w,0.03169370248106216,0.016861640530639446
mm?,0.003978379917415706,0.0
n?-,0.0,0.0
l-S,0.0,0.0
ld!,0.002098444171927192,0.0
167,0.003836887785130077,0.025966904022627406
nii,0.013920729234814643,0.12317724227905273
gsü,0.0,0.0
tba,0.026639783147676906,0.0057809739417554636
Sog,0.0008064215071499348,0.029160840299530384
an!,0.010439499300483563,0.0012022246995762194
»ri,0.0,0.0
ühu,0.014108334614834546,0.00019400381057968607
jem,0.03126242142053682,0.002453178076512558
aud,0.014605370508836566,0.005518591365739868
usq,0.0,0.0
udo,0.032570742622074496,0.004893006439119376
 Hä,0.02189839632602769,0.0019080849936860044
m ›,0.019941406266298145,0.0
ßpr,0.001721438765525818,0.0119390606880188
»em,0.0005359605032329758,0.001641015832622846
mge,0.01755782110250922,0.0028171709111094816
Deg,0.03675114674689738,0.003733146807031804
d u,0.008485882996452896,0.004012091178040106
Spe,0.029955565353506245,0.027626097362488507
h ›,0.0,0.0
 Öd,0.018533628744383652,5.447839794214815e-05
ahs,0.023936412430235317,0.0
Top,0.026449469168614032,0.004794172208869096
h Ä,0.0,0.0
"tä,",0.0,0.0
Jot,0.0755625069141388,0.0
Zei,0.017983040335403808,0.011407425788870114
»Ve,0.00834807502633339,0.049013872383511625
tbu,0.009810371600906365,0.0
"os,",0.08462457193101766,0.0022695719524230672
"nz,",0.03961243398152489,0.15080418817578228
kib,0.021900364126150425,0.000465783469665509
 pe,0.013802546441978734,0.022522511793959147
Füß,0.021184007324472138,0.02564053955887045
kab,0.01278620327568867,0.0
ah ,0.025913442842790936,0.009018366534541536
lfä,0.021600261995834962,0.0023472895180540426
 Gr,0.022487537144686306,0.01050886237220212
itm,0.0173013448365964,0.0
", z",0.0383974118765348,0.0075209984878333155
cel,0.014319347217679024,0.0
Gaj,0.0,0.0
äub,0.013086948276853097,0.003383660570795482
igh,0.002991620343751632,0.001749281413280047
‹ A,0.004542743127482633,0.00605115806683898
ski,0.014155010362931838,0.003712969987342755
wn ,0.0,0.0
buc,0.004121072491398081,0.003984965180279687
oli,0.02040396850400805,0.0019132628099522997
o-p,0.006452896787474553,0.0
rd!,0.0,0.00014165081665851176
geü,0.007445253548212349,0.001589879859238863
eru,0.013036392484402042,0.013673141193845812
tel,0.02493130913920993,0.005949124691052379
rvi,0.018541259545600042,0.019430270632437897
So«,0.0,0.0
mob,0.0,0.0
heo,0.038600272012933076,0.0012463892660479969
! t,0.015175439417362213,0.0
ef:,0.028265633144388524,0.008090725303975655
Hef,0.011787039454146806,0.0
hön,0.009832725364466187,0.005122990425571862
rbü,0.004982312434706195,0.0017677446634605013
i –,0.001589861750188801,0.006871317616767353
lid,0.011202479712665081,0.00023401168356132176
ypt,0.016935364306846168,0.004279113112716004
jün,0.01910923576436945,0.0013174600249459577
e) ,0.009384407804140614,0.0
jäm,0.028544883888501387,0.000259605272171589
gnu,0.009506707240281433,0.006606061396927669
Org,0.016392698627896607,0.0005003198311896995
deu,0.011906256129257227,0.004194168115442552
Map,0.0,0.0
zt),0.06698856949806213,0.032114890217781064
cré,0.0,0.0
 Ai,0.040949032140465885,0.003194674562949401
häß,0.004240671806037426,0.004985489100217819
rso,0.01917467438856835,0.018114186234068536
"t«,",0.06259861525769035,0.0018626640717654178
oke,0.009044000506401062,0.0
abl,0.013272139002613889,0.004094020596312475
y a,0.00880644952549654,0.0
 di,0.03687314208076165,0.005206098524467675
ura,0.02856821913789672,0.02151306814083018
bvo,0.0,0.0
h y,0.02370367292314768,0.0
h-F,0.0,0.009237649850547314
orb,0.025837751336033065,0.007304043321136778
len,0.022337403956678326,0.010735371320961916
ds;,0.0,0.0
Plü,0.014599392695041994,0.0042166343579689665
a– ,0.007704875121514003,0.002467405361433824
isr,0.010588010471752462,0.0011060570969301112
"hu,",0.05183091759681702,0.0
4 h,0.006273922510445118,0.0
afp,0.0,0.0
gné,0.0,0.0
e 1,0.007900013287629312,0.022876970858002704
alb,0.014258882491640366,0.0026391673555986673
»re,0.0,0.0
m ö,0.05525503950359832,0.0008712349309852081
 Zw,0.009479408672216647,0.023198278715738395
Ott,0.0566652818154332,0.0048475461386591305
« j,0.0,0.0
»do,0.007821226758616311,0.0
prö,0.0030187637760088993,0.030785291240765497
hel,0.018008647821206217,0.0033061972611447437
 Ci,0.013321103649092959,0.011520767802154863
 Wo,0.019715454508729958,0.008660000999150751
in:,0.011605603318977436,0.0022034648822487463
« K,0.014198124727082193,0.02530043000089271
psc,0.009677647799253463,0.0
fzo,0.0,0.0
"ko,",0.06911505348980426,0.0
o h,0.0324061506379015,0.00520722660247783
6 r,0.0,0.0
Zim,0.02729363913483084,0.030095849794473092
x v,0.03831668467157417,0.0010730938002881077
Emb,0.016916222870349884,0.0
: K,0.04407915472984314,0.0
loo,0.0,0.0
atl,0.01776223934869817,0.005581367830250492
ßde,0.022738457302859224,0.0001850570763715289
ug!,0.0011294996823250716,0.015065450487392289
ttn,0.0,0.0
Nis,0.03456199018373376,0.0021398920743238357
 ex,0.014799680560827255,0.02087590609517065
sea,0.021924529476867367,0.0
ips,0.018926472926978022,0.06988615542650223
ugo,0.0012982866901438683,0.0
 Mm,0.006623646865288417,0.0012430578159789245
mo.,0.0,0.0
laz,0.0,0.03670273721218109
id;,0.022894570603966713,0.0
ulp,0.0,0.0
be‹,0.0,0.0
tbä,0.019230535874764126,0.0
m J,0.025323965444685254,0.00807062671897917
gkl,0.026687124371528627,0.0
tz:,0.01723861907209669,0.0005953837452190262
Foh,0.0,0.0
eu!,0.0,0.0
kch,0.0017193123363913633,0.0045256500060741715
änt,0.040231913328170776,0.0
ous,0.014636632338806521,0.01990484751877375
dog,0.07506545260548592,0.0
tbe,0.008377768622447367,0.002194924701573225
ztg,0.004226730515559514,0.0020310262011157144
eob,0.004263275503854423,0.003955815050809483
ova,0.0007935379981063306,0.0
irä,0.008680856972932815,0.0059254072606563565
Mob,0.07686714692549272,0.011806603182445873
Flä,0.013852920133753546,0.0008262325011725936
« –,0.005263491667902202,0.025405169264118278
 Sh,0.00800698739476502,0.0010731691727414727
– I,0.0019467342470306903,0.053642355371266603
0 f,0.0037334654480218887,0.0
agr,0.0,0.0
z! ,0.002135498511294524,0.0
k a,0.005680159300786953,0.0017278438419062586
p z,0.0,0.0
hm-,0.0,0.004959103092551232
Zuh,0.002555947343353182,0.014071826823055744
für,0.016781097593105924,0.007565519366253391
ffä,0.0009548536967486143,0.003361024521291256
gsg,0.01265620713820681,0.0032955689476575176
Niv,0.0027574400107065835,0.009133034075299898
(ja,0.0,0.0
hr ,0.02292616383042254,0.006548381732564685
epf,0.011774315889924765,0.0004147721081972122
 In,0.01182200635890868,0.05216319495016323
agi,0.017338131791741335,0.00854078813366718
mmc,0.0,0.0
zeß,0.016543013342844817,0.058114692424365046
s a,0.017235545795417327,0.007827954932212531
›Lo,0.0,0.0
gui,0.048547327797859904,0.0
lsc,0.010165280656995216,0.003250719643420057
chm,0.008862714355218043,0.0032750987464124793
rro,0.013756934808930608,0.002728433064298659
